No,Text,URL,Kategori
51,"Jakarta Bhayangkara Presisi menjuarai Proliga 2025 setelah mengalahkan Jakarta LavAni Livin Transmedia dengan skor 3-2 (25-19, 25-23, 22-25, 22-25, 15-9). Berikut fakta-faktanya. Pada awal set pertama, LavAni mendominasi. Bhayangkara mencoba mengejar lewat service Kyle Russell, dan cukup membantu mengejar ketinggalan. Tapi LavAni tetap konsisten dengan service dan defense kuat. LavAni mengamankan set pertama dengan skor 25-19. Set kedua, kedua tim sama-sama mengganti setter-setter. Dio Zulfikri digantikan Jasen Natanel Kilanta di kubu LavAni. Sementara Bhayangkara memasukkan Nizar Zulfikar menggantikan Alfin Daniel. SCROLL TO CONTINUE WITH CONTENT Pertandingan di set kedua berlangsung lebih ketat dibanding set pertama. Kedua tim saling kejar-kejaran poin. Namun, LavAni sukses mengamankan kemenangan dengan skor 25-23. Memasuki set ketiga, LavAni masih menjaga keunggulan. Bhayangkara mencoba menekan dan cukup berhasil mengejar ketertinggalan. Bhayangkara punya defense yang kuat, beberapa kali mematahkan serangan LavAni. Bhayangkara unggul untuk pertama kali di set ketiga di skor 8-7. Servis dua pemain asing Bhayangkara cukup menyulitkan LavAni. Bhayangkara mengunci kemenangan dengan di set ketiga dengan skor 25-22. Memasuki set keempat, Bhayangkara berbalik memegang kendali pertandingan. LavAni mulai membangun serangan. LavAni berbalik unggul 10-7 usai sempat ketinggalan di awal set keempat. LavAni tampil dominan di set keempat dan mengunci kemenangan dengan skor 22-25. Laga berlanjut ke set penentuan. Bhayangkara tampil lebih percaya diri, adapun LavAni nampak kesulitan membendung serangan lawan. Pertandingan berlangsung alot. Bhayangkara mempertahankan gelar juara usai menang di set kelima dengan skor 15-9. Pelatih Bhayangkara, Reidel Toiran mengungkapkan kunci kemenangan tim. Yakni kerja tim yang cukup solid meski sempat ketinggalan di set pertama dan kedua. ""Kita ada momen saya tekankan kita sudah masuk final kita harus kerja keras dan berjuang, karena kita tekankan ini final. Kunci kemenangan hari ini teamwork,"" ujarnya usai laga, Minggu (11/5/2025). ""Karena kita bermain, semua pemain harus teamwork dan saling membantu, karena kita satu tim bukan individu. Tentunya setelah itu mental,"" sambungnya. Adapun pemain Bhayangkara, Farhan Halim juga cukup mencuri perhatian di laga tadi. Berposisi sebagai outside hitter, dia menyumbangkan banyak poin di laga final. ""Tentunya peran Allah memberi kita kekuatan sempat ketinggalan dua set tapi kita bisa improve, bisa memperbaiki kesalahan-kesalahan. Akhirnya kami bisa mengembalikan keadaan,"" kata dia. Sementara itu, asisten pelatih LavAni Erwin Rusni mengungkapkan biang kerok kekalahan timnya. Dia bilang, pemain banyak melakukan eror terutama di set ketiga hingga set kelima. ""Sebenarnya cukup berimbang. Di set keempat banyak eror terutama di receive. Bingung juga, kita sudah perbaiki tetap kesalahan di hal kecil. Terutama di receive,"" kata dia. ""Kita kurang maksimal di set keempat masih eror lagi. Set kelima kita ambil lagi. Nggak bisa nemu solusi karena receive kita nggak nemu sama sekali,"" pungkas Erwin. Laga final Proliga 2025 di Stadion Among Rogo, Jogja, disaksikan langsung oleh Presiden ke-6 RI sekaligus pendiri LavAni, Susilo Bambang Yudhoyono (SBY) dan Direktur Transmedia, Chairul Tanjung (CT). SBY tiba di lokasi pukul 19.20 WIB. Dia didampingi Direktur Transmedia, Chairul Tanjung, Agus Harimurti Yudhoyono (AHY), Andy Mallarangeng, serta jajaran petinggi Partai Demokrat lainnya. Adapun Chairul Tanjung juga didampingi jajaran direksi Transmedia. Kedatangan SBY disambut riuh penonton di GOR Among Rogo. SBY duduk di kursi VVIP yang sudah disediakan. Dia duduk berdampingan dengan AHY beserta keluarga. Adapun Chairul Tanjung duduk berjarak satu kursi di sisi kiri SBY. SBY dan Chairul Tanjung nampak menikmati sesi pemanasan tim sambil berbincang-bincang dengan keluarga dan rekan-rekannya. Pertandingan dimulai pukul 19.45 WIB. ",https://www.detik.com/jogja/berita/d-7910443/fakta-fakta-bhayangkara-juarai-proliga-2025-usai-comeback-lavani,Non-Sepak Bola
52,"Jakarta Bhayangkara Presisi kembali menyabet gelar juara Proliga 2025. Bhayangkara mengalahkan Jakarta LavAni Livin Transmedia dengan skor ketat 3-2. Laga final Bhayangkara vs LavAni berlangsung di GOR Among Rogo, Kota Jogja, Minggu (11/5). Bhayangkara menang dengan skor 25-19, 25-23, 22-25, 22-25, 9-15. Pelatih Bhayangkara, Reidel Toiran mengungkapkan kunci kemenangan tim. Yakni kerja tim yang cukup solid meski sempat ketinggalan di set pertama dan kedua. SCROLL TO CONTINUE WITH CONTENT ""Kita ada momen saya tekankan kita sudah masuk final kita harus kerja keras dan berjuang, karena kita tekankan ini final. Kunci kemenangan hari ini teamwork,"" ujarnya usai laga, Minggu (11/5/2025). ""Karena kita bermain, semua pemain harus teamwork dan saling membantu, karena kita satu tim bukan individu. Tentunya setelah itu mental,"" sambungnya. Adapun pemain Bhayangkara, Farhan Halim juga cukup mencuri perhatian di laga tadi. Berposisi sebagai outside hitter, dia menyumbangkan banyak poin di laga final. ""Tentunya peran Allah memberi kita kekuatan sempat ketinggalan dua set tapi kita bisa improve, bisa memperbaiki kesalahan-kesalahan. Akhirnya kami bisa mengembalikan keadaan,"" kata dia. Sementara itu, asisten pelatih LavAni Erwin Rusni mengungkapkan biang kerok kekalahan timnya. Dia bilang, pemain banyak melakukan eror terutama di set ketiga hingga set kelima. ""Sebenarnya cukup berimbang. Di set keempat banyak eror terutama di receive. Bingung juga, kita sudah perbaiki tetap kesalahan di hal kecil. Terutama di receive,"" kata dia. ""Kita kurang maksimal di set keempat masih eror lagi. Set kelima kita ambil lagi. Nggak bisa nemu solusi karena receive kita nggak nemu sama sekali,"" pungkas Erwin.",https://www.detik.com/jogja/berita/d-7910436/kunci-bhayangkara-tekuk-lavani-di-final-proliga-2025,Non-Sepak Bola
53,"Jakarta Bhayangkara Presisi meraih gelar juara usai mengalahkan Jakarta LavAni Livin Transmedia di final Proliga 2025. Bhayangkara menang dengan skor 3-2 (25-19, 25-23, 22-25, 22-25, 15-9) Pada awal set pertama, LavAni cukup mendominasi. Bhayangkara mencoba mengejar lewat service Kyle Russell, dan cukup membantu mengejar ketertinggalan poin. Namun LavAni tetap konsisten tampil dengan service dan defense yang kuat. LavAni mengamankan set pertama dengan skor 25-19. SCROLL TO CONTINUE WITH CONTENT Set kedua, kedua tim sama-sama mengganti setter-setter. Dio Zulfikri digantikan Jasen Natanel Kilanta di kubu LavAni. Sementara Bhayangkara memasukkan Nizar Zulfikar menggantikan Alfin Daniel. Pertandingan di set kedua berlangsung lebih ketat dibanding set pertama. Kedua tim saling kejar-kejaran poin. Namun, LavAni sukses mengamankan kemenangan dengan skor 25-23. Memasuki set ketiga, LavAni masih menjaga keunggulan. Bhayangkara mencoba menekan dan cukup berhasil mengejar ketertinggalan. Bhayangkara punya defense yang cukup kuat dan beberapa kali mematahkan serangan LavAni. Bhayangkara unggul untuk pertama kali di set ketiga di skor 8-7. Servis dua pemain asing Bhayangkara cukup menyulitkan LavAni. Bhayangkara mengunci kemenangan dengan di set ketiga dengan skor 25-22. Memasuki set keempat, Bhayangkara berbalik memegang kendali pertandingan. LavAni mulai membangun serangan. LavAni berbalik unggul 10-7 usai sempat ketinggalan di awal set keempat. LavAni tampil dominan di set keempat dan mengunci kemenangan dengan skor 22-25. Laga berlanjut ke set penentuan. Bhayangkara tampil lebih percaya diri, adapun LavAni nampak kesulitan membendung serangan lawan. Pertandingan berlangsung alot. Bhayangkara mempertahankan gelar juara usai menang di set kelima dengan skor 15-9.",https://www.detik.com/jogja/berita/d-7910406/bhayangkara-sabet-juara-proliga-2025-usai-tumbangkan-lavani-3-2,Non-Sepak Bola
54,"Presiden ke-6 RI, Susilo Bambang Yudhoyono (SBY) dan Direktur Transmedia, Chairul Tanjung (CT), menyaksikan langsung grand final Proliga 2025. Final ini mempertemukan Jakarta LavAni Livin Transmedia vs Jakarta Bhayangkara Presisi. Partai puncak sektor putra Proliga 2025 antara Jakarta LavAni Livin Transmedia vs Bbayangjara Presisi berlangsung di GOR Among Rogo, Kota Jogja, Minggu (11/5) malam. PantauandetikJogja, pukul 19.00 WIB sesi perkenalan pemain dari kedua tim lalu dilanjutkan pemanasan. SCROLL TO CONTINUE WITH CONTENT SBY tiba di lokasi pukul 19.20 WIB. Dia didampingi Direktur Transmedia, Chairul Tanjung, Agus Harimurti Yudhoyono (AHY), Andy Mallarangeng, serta jajaran petinggi Partai Demokrat lainnya. Kedatangan SBY lantas disambut riuh oleh penonton di GOR Among Rogo. Meski begitu, suasana kondusif. SBY duduk di kursi VVIP yang sudah disediakan. Dia duduk berdampingan dengan AHY beserta keluarga. Adapun Chairul Tanjung duduk berjarak satu kursi di sisi kiri SBY. SBY dan Chairul Tanjung nampak menikmati sesi pemanasan tim sambil berbincang-bincang dengan keluarga dan rekan-rekannya. Pertandingan dimulai pukul 19.45 WIB.",https://www.detik.com/jogja/berita/d-7910266/momen-hangat-sby-dan-ct-saksikan-final-proliga-lavani-vs-bhayangkara,Non-Sepak Bola
55,"Presiden ke-6 RI sekaligus pendiri LavAni, Susilo Bambang Yudhoyono (SBY), hadir langsung menyaksikan laga final Proliga 2025, di GOR Among Rogo, Kota Jogja, Minggu (11/5) malam. PantauandetikJogja, SBY memasuki pintu VVIP GOR Among Rogo sekitar pukul 19.15 WIB. SBY masuk bersama putra keduanya, Edhie Baskoro Yudhoyono atau Ibas. Setelah SBY dan Ibas masuk venue, disusul putra sulung SBY yang juga Menteri Koordinator Bidang Infrastruktur dan Pembangunan Kewilayahan, Agus Harimurti Yudhoyono (AHY). SCROLL TO CONTINUE WITH CONTENT SBY optimistis Jakarta LavAni Livin Transmedia akan merebut kembali gelar juara Proliga 2025 malam ini. ""Optimis, insyallah,"" ucapnya di GOR Amongrogo, Kota Jogja, Minggu (11/5/2025) malam. Proliga 2025 akhirnya sampai ke partai pamungkas, Minggu (11/5) malam. Di gelar di GOR Among Rogo, Kota Jogja, partai final mempertemukan juara bertahan Bhayangkara Presisi melawan Jakarta LavAni Livin Transmedia. Dalam laga pamungkas ini, Jakarta LavAni Livin Transmedia mencoba kembali merebut gelar juara di grand final Proliga 2025. LavAni akan menghadapi juara tahun lalu, Bhayangkara Presisi Sebelumnya, Grand final Proliga 2025 tersaji di GOR Among Rogo, Kota Jogja pada 10-11 Mei 2025. Tim putra akan mempertemukan Jakarta LavAni Livin Transmedia vs Bhayangkara FC. Sementara tim putri menyajikan duel Jakarta Popsivo Polwan vs Jakarta Pertamina Enduro. Bagi LavAni, final ini bak ajang balas dendam gelar juara yang dicuri Bhayangkara pada Proliga 2024. Ditambah, LavAni juga menelan kekalahan di laga terakhir final four pada Minggu (4/5) di GOR Sritex, Solo. ",https://www.detik.com/jogja/berita/d-7910236/sby-dan-2-putranya-saksikan-final-proliga-2025-di-gor-among-rogo-jogja,Non-Sepak Bola
56,"Founder & Chairman CT Corp, Chairul Tanjung, hadir langsung menyaksikan Final Proliga 2025 di GOR Among Rogo, Kota Jogja, Minggu (11/5) malam. Ia tampak didampingi sang istri, Anita Ratnasari Tanjung. PantauandetikJogja, rombongan Chairul Tanjung masuk melalui pintu VVIP GOR Among Rogo sekitar pukul 19.00 WIB. Chairul Tanjung juga didampingi jajaran direksi Transmedia. Rombongan tampak mengenakan jersey bernuansa biru milik Jakarta LavAni Livin Transmedia. Namun Chairul Tanjung membalut jersey itu dengan jaket berwarna hitam. Rombongan langsung masuk ke venue untuk menyaksikan pertandingan. SCROLL TO CONTINUE WITH CONTENT Proliga 2025 akhirnya sampai ke partai pamungkas, Minggu (11/5) malam. Di gelar di GOR Amongrogo, Kota Jogja, partai final ini mempertemukan juara bertahan Bhayangkara Presisi melawan Jakarta LavAni Livin Transmedia. Dalam laga pamungkas ini, Jakarta LavAni Livin Transmedia mencoba kembali merebut gelar juara di grand final Proliga 2025. LavAni akan menghadapi juara tahun lalu, Bhayangkara Presisi. Sebelumnya, Grand final Proliga 2025 tersaji di GOR Among Rogo, Kota Jogja pada 10-11 Mei 2025. Tim putra akan mempertemukan Jakarta LavAni Livin Transmedia vs Bhayangkara FC. Sementara tim putri menyajikan duel Jakarta Popsivo Polwan vs Jakarta Pertamina Enduro. Bagi LavAni, final ini bak ajang balas dendam gelar juara yang dicuri Bhayangkara pada Proliga 2024. Ditambah, LavAni juga menelan kekalahan di laga terakhir final four pada Minggu (4/5) di GOR Sritex, Solo.",https://www.detik.com/jogja/berita/d-7910206/chairul-tanjung-saksikan-final-proliga-2025-di-gor-among-rogo-jogja,Non-Sepak Bola
57,"Surabaya Samator berhasil menyabet juara ketiga Proliga 2025 usai menang atas Palembang Bank Sumselbabel. Samator menang dengan skor 3-1. Laga perebutan juara ketiga antara Surabaya Samator vs Palembang Bank Sumselbabel digelar di GOR Among Rogo, Kota Jogja, Minggu (11/5). Samator menang dengan 25-23, 25-13, 21-25. Pertandingan berlangsung ketat dari set pertama. Samator berhasil unggul hingga set kedua, adapun di set ketiga mereka kecolongan. SCROLL TO CONTINUE WITH CONTENT Di set keempat laga berlangsung ketat, di mana kedua tim kejar-kejaran poin. Samator berhasil menang dengan skor 25-23 di set keempat dan memastikan kemenangan 3-1. Manajer Surabaya Samator, Hadi Sampurno mengungkapkan kunci kemenangan timnya. Menurutnya, seluruh pemainnya bermain tanpa beban. ""Dari awal di Kediri, Semarang dan Solo, saya melihat tren Samator sangat positif. Teman-teman main enjoy dan sedikit kesalahan. Ini merupakan bekal bagi kami untuk meningkatkan kualitas pada event berikutnya,"" tutur Hadi saat jumpa pers usai laga, Minggu (11/5/2025). Hal senada juga diungkapkan pemain Samator, Rama Faza Fauzan. Menurutnya seluruh pemain enjoy di laga tadi. ""Yang buat beda perebutan tiga anak-anak main enjoy dan minim kesalahan. Happy, nggak ada beban dan alhamdulillah semua main baik,"" ujar Rama. Sementara itu asisten pelatih Sumselbabel, Memed Tarmedi menyebut penyebab kekalahan timnya. Menurutnya, Samator kurang memanfaatkan momen dengan maksimal terutama di poin kritis. ""Alhamdulillah Sumselbabel melakoni pertandingan dan hasil akhirnya tidak bisa merebut posisi ketiga,"" tutur Memed. ""Set pertama kita sempat leading hampir empat di poin kritis. Mau ada rolling pemain di setter, tapi dengan berbagai pertimbangan momen itu tidak bisa dimanfaatkan dengan maksimal. Intinya momennya hilang,"" sambung dia.",https://www.detik.com/jogja/berita/d-7910181/samator-sabet-juara-3-proliga-2025-usai-bekuk-sumselbabel,Non-Sepak Bola
58,"Jakarta Pertamina Endurokeluar sebagai juaraProliga 2025di sektor putri. Pertamina Enduro menang 3-0 atas Jakarta Popsivo Polwan di grand final. Final antara Pertamina Enduro dan Popsivo Polwan digelar di GOR Among Rodo, Yogyakarta, Sabtu (10/5/2025) malam WIB. Pertamina Enduro menang ddengan skor 26-24, 25-22, 25-16. Ini jadi gelar juara yang ketiga untuk Jakarta Pertamina di ajang Proliga. Sebelumnya, mereka juara pada 2014 dan 2018. SCROLL TO CONTINUE WITH CONTENT Usai ketat pada set pertama, Pertamina Enduro dan Popsivo Polwan kembali terlibat pertarungan sengit di set kedua. Pertamina Enduro unggul tipis 25-22 pada set ini. Pada set ketiga, Popsivo mulai kesulitan mengatasi permainan Pertamina Enduro. Sementara Pertamina Enduro makin percaya diri dan mengunci kemenangan 25-16. Beberapa jam sebelumnya, Gresik Petrokimia Pupuk Indonesia memenangi laga perebutan tempat ketiga. Megawati Hangestri dkk. menang atas Jakarta Electric PLN. Gresik Petrokimia menang 3-1 (25-15, 20-25, 25-20, 25-21) atas Electric PLN. Hasil ini jadi peningkatan bagi Gresik Petrokimia dibandingkan musim lalu saat gagal masuk ke final four. ",https://sport.detik.com/sport-lain/d-7909337/proliga-2025-jakarta-pertamina-enduro-juara-usai-atasi-popsivo-polwan,Non-Sepak Bola
59,"Sebanyak 45 tim akan bersaing pada ajang turnamen bola voli Safin Pati Cup 2025. Atmosfer persaingan ketat nan seru dipastikan akan menyelimuti turnamen bola voli Safin Pati Cup 2025 yang digelar selama dua hari ini. Total sebanyak 45 tim dengan pemain kelahiran tahun 2009 akan bersaing di ajang yang digelar pada Sabtu (3/5) dan Minggu (4/5) di GOR Safin Arena, Trangkil, Pati. Rinciannya, ada 24 tim putra dan 21 tim putri yang akan bersaing pada event yang baru pertama kali diselenggarakan ini. Turnamen ini menghadirkan hadiah total Rp 10 juta untuk dua kategori putra dan putri dan piala bergilir. SCROLL TO CONTINUE WITH CONTENT Untuk persaingan di kategori putra, akan digelar pada Sabtu (3/5/2025). Persaingan menghadirkan berbagai tim dari sejumlah daerah di Pulau Jawa mulai dari Semarang, Solo. Sidoarjo, Tuban, Jepara, Sragen, Kudus dan tentunya tuan rumah Pati. Persaingan akan dimulai dengan fase grup dimana ada 8 grup yang masing-masing terdiri dari 3 tim. Juara grup berhak atas tiket ke 8 besar atau perempat final yang akan dimainkan menggunakan sistem gugur hingga laga final. Pada kategori putri yang akan dimainkan pada Minggu (4/5/2025), persaingan juga menghadirkan tim-tim dari berbagai kota di Pulau Jawa. Tim-tim asal Nganjuk, Malang, Solo, Semarang, Jepara, Kendal, Cepu, Sidoarjo, Grobogan hingga tentu tuan rumah Pati akan bersaing. Sebanyak 7 tim juara grup dan satu tim runner up terbaik lolos ke perempat final yang menggunakan sistem gugur hingga laga final. ""Alhamdulillah, luar biasa antusiasme para peserta. Ini tentu jadi bukti bahwa bola voli adalah olahraga yang banyak diminati masyarakat. Dan kenapa memiliki kategori usia kelahiran tahun 2009, ini karena kita ingin memberikan kesempatan pada para pebola voli muda potensial untuk unjuk gigi,"" kata Ketua Panitia Safin Pati Cup 2025, Rafi Rizqullah Arifin dalam keterangan resmi diterima detikJateng, Sabtu (3/5/2025). Pria yang akrab disapa Rafi ini juga mengatakan bahwa turnamen ini digelar sekaligus untuk memperkenalkan keberadaan Safin Pati Volley Academy. Sebab sebelumnya Safin Pati Sport School dikenal dengan pembinaan sepak bola usia dini. Namun kini juga hadir akademi bola voli. ""Setelah sebelumnya ada Safin Pati Sports School yang banyak beraktivitas di sepak bola usia muda, kini hadir Safin Pati Volley Academy,"" ucap Rafi menambahkan. Rafi berharap akan lahir bibit-bibit atlet bola voli masa depan. ""Selamat bertanding dan ayo tunjukkan potensi terbaik kalian,"" pungkas Rafi.",https://www.detik.com/jateng/berita/d-7897323/45-tim-bola-voli-bersaing-di-ajang-safin-pati-cup-2025,Non-Sepak Bola
60,"Debut Megawati Hangestri Pertiwi di Proliga 2025 bersama Gresik Petrokimia Pupuk Indonesia berakhir dengan kekalahan. Mereka kena comeback Jakarta Pertamina Enduro. Laga antara Gresik Petrokimia dan Jakarta Pertamina Enduro di final four Proliga 2025 digelar di GOR Sritex Arena, Solo, Jumat (2/5/2025). Pertamina Enduro menang 3-2 (22-25, 20-25, 25-15, 25-22, 15-9) setelah sempat tertinggal dua set lebih dulu. Megawati diturunkan oleh Gresik Petrokimia sejak set pertama. Kehadiran Megawati menambah daya gedor Gresik Petrokimia sehingga bisa merebut dua set pertama. SCROLL TO CONTINUE WITH CONTENT Namun, Pertamina Enduro yang diperkuat pemain timnas voli putri Amerika Serikat Jordan Thompson itu mampu bangkit. Mereka merebut tiga set berikutnya untuk mengunci kemenangan. Dengan kemenangan ini, Jakarta Pertamina Enduro lolos ke grand final Proliga 2025. Mereka mengemas 10 poin dari lima pertandingan dan sudah dipastikan tidak akan tergeser dari posisi dua besar. Jakarta Pertamina Enduro menyusul Jakarta LavAni Livin Transmedia yang juga lolos ke grand final Proliga 2025 dari sektor putra.",https://sport.detik.com/sport-lain/d-7897150/hasil-proliga-2025-megawati-main-petrokimia-dikalahkan-pertamina-enduro,Non-Sepak Bola
61,"Pemain asing tim voli putra Jakarta Bhayangkara Presisi, Kyle Russel, sukses mencuri perhatian di babak Final Four PLN Mobile Proliga 2025 seri Semarang. Meski baru pertama kali bermain di Indonesia, namun Oppsite Hitter asal Amerika Serikat itu langsung mencuri perhatian bersama sang juara bertahan. Sosoknya mudah dikenal di lapangan. Selain berpostur tinggi besar, wajahnya juga mengingatkan kita kepada vokalis Queen, Freddie Mercury. ""Ya saya memang suka musik Rock dan penggemar Queen,"" ujar Russel dalam keterangan yang diterimadetikJateng, Senin (28/4/2025). SCROLL TO CONTINUE WITH CONTENT Selain itu, Russel juga dikenal memiliki jump servis yang kuat. Hal itu bahkan diakui kapten Jakarta LavAni, Dio Zulfikri, saat timnya bertemu di laga terakhir putaran pertama Final Four Proliga 2025. Russel mengaku baru pertama kali bermain di Indonesia. Namun ia senang bisa punya kesempatan bermain di kompetisi voli bergengsi tanah air Proliga 2025. ""Senang bisa main di sini, pemain Amerika yang pernah ke sini juga bilang kalau main di Indonesia itu menyenangkan, orangnya menyenangkan, fansnya baik-baik, itu yang menjadi alasan tertarik datang ke Indonesia. Senang banyak penggemar dan minta foto, pasti saya akan memberikan yang terbaik,"" ucap Russel. Bermain di Proliga 2025 juga jadi ajang reuni pemain dengan tinggi 205 cm itu dengan bintang Jakarta LavAni Livin Transmedia, Taylor Sander. Keduanya sama-sama berasal dari Amerika Serikat. ""Ya sudah lama tidak bertemu. Ya kami sempat bermain bersama di tingkat universitas, juga bermain bersama di timnas,"" ungkapnya. Ditanya soal persaingan di Final Four Proliga 2025, Russel menyatakan cukup ketat. Sejauh ini Bhayangkara Presisi baru mengemas dua kemenangan dari empat laga yang telah berlangsung. ""Ini final four pertamaku juga, pertandingannya cukup sulit. Soal adaptasi juga tidak ada masalah, mental juga oke, cuma butuh waktu untuk koneksi dengan pemain lainnya biar lebih oke,"" kata dia.",https://www.detik.com/jateng/berita/d-7890462/kyle-russel-senjata-anyar-bhayangkara-presisi-di-final-four-proliga-2025,Non-Sepak Bola
